date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:37:37	141/141	---M--	200	added ('OK')	text/plain	etag:%2294e547ae-4025-439a-8ef0-9e0511358024%22	http://ceuechapa2.blogspot.com/robots.txt		(from )
11:37:38	107471/107471	---M--	200	added ('OK')	text/html	etag:%2294e547ae-4025-439a-8ef0-9e0511358024%22	http://ceuechapa2.blogspot.com/	D:/site/ceuechapa2/ceuechapa2.blogspot.com/index.html	(from )
11:37:40	1/1	---MC-	200	added ('OK')	text/css	date:Sun,%2005%20Dec%202010%2013:37:47%20GMT	http://www.blogger.com/dyn-css/authorization.css?targetBlogID=7822266092912962786&zx=94e547ae-4025-439a-8ef0-9e0511358024	D:/site/ceuechapa2/www.blogger.com/dyn-css/authorization9491.css	(from )
11:37:41	64743/64743	---M--	200	added ('OK')	text/html	etag:%2294e547ae-4025-439a-8ef0-9e0511358024%22	http://ceuechapa2.blogspot.com/2010/12/quem-afinal-e-situacao-no-ceue.html	D:/site/ceuechapa2/ceuechapa2.blogspot.com/2010/12/quem-afinal-e-situacao-no-ceue.html	(from )
11:37:41	164/164	---M--	200	added ('OK')	image/gif	date:Thu,%2025%20Mar%202010%2009:42:43%20GMT	http://img1.blogblog.com/img/icon18_email.gif	D:/site/ceuechapa2/img1.blogblog.com/img/icon18_email.gif	(from )
11:37:41	162/162	---M--	200	added ('OK')	image/gif	date:Thu,%2025%20Mar%202010%2009:42:43%20GMT	http://img2.blogblog.com/img/icon18_edit_allbkg.gif	D:/site/ceuechapa2/img2.blogblog.com/img/icon18_edit_allbkg.gif	(from )
11:37:42	67203/67203	---M--	200	added ('OK')	text/html	etag:%2294e547ae-4025-439a-8ef0-9e0511358024%22	http://ceuechapa2.blogspot.com/2010/11/nominata-nome-e-curso.html	D:/site/ceuechapa2/ceuechapa2.blogspot.com/2010/11/nominata-nome-e-curso.html	(from )
11:37:43	63444/63444	---M--	200	added ('OK')	text/html	etag:%2294e547ae-4025-439a-8ef0-9e0511358024%22	http://ceuechapa2.blogspot.com/search/label/Nominata	D:/site/ceuechapa2/ceuechapa2.blogspot.com/search/label/Nominata.html	(from )
11:37:44	62898/62898	---M--	200	added ('OK')	text/html	etag:%2294e547ae-4025-439a-8ef0-9e0511358024%22	http://ceuechapa2.blogspot.com/2010/11/integracao.html	D:/site/ceuechapa2/ceuechapa2.blogspot.com/2010/11/integracao.html	(from )
11:37:44	61135/61135	---M--	200	added ('OK')	text/html	etag:%2294e547ae-4025-439a-8ef0-9e0511358024%22	http://ceuechapa2.blogspot.com/2010/11/esportes.html	D:/site/ceuechapa2/ceuechapa2.blogspot.com/2010/11/esportes.html	(from )
11:37:45	61985/61985	---M--	200	added ('OK')	text/html	etag:%2294e547ae-4025-439a-8ef0-9e0511358024%22	http://ceuechapa2.blogspot.com/2010/11/infraestrutura.html	D:/site/ceuechapa2/ceuechapa2.blogspot.com/2010/11/infraestrutura.html	(from )
11:37:46	60997/60997	---M--	200	added ('OK')	text/html	etag:%2294e547ae-4025-439a-8ef0-9e0511358024%22	http://ceuechapa2.blogspot.com/2010/11/resgate-cultural.html	D:/site/ceuechapa2/ceuechapa2.blogspot.com/2010/11/resgate-cultural.html	(from )
11:37:46	61621/61621	---M--	200	added ('OK')	text/html	etag:%2294e547ae-4025-439a-8ef0-9e0511358024%22	http://ceuechapa2.blogspot.com/2010/11/ensino.html	D:/site/ceuechapa2/ceuechapa2.blogspot.com/2010/11/ensino.html	(from )
